search_term,video_id,url,title,category
quit dating apps,YdoinuPdsbI,https://www.youtube.com/watch?v=YdoinuPdsbI,Dating Apps Want Men Back...,LEVEL_1_AWARE
quit dating apps,Pl7FZr8AVgQ,https://www.youtube.com/watch?v=Pl7FZr8AVgQ,When You Quit All Dating Apps,LEVEL_3_CRISIS
quit dating apps,zN3jB9XmxM4,https://www.youtube.com/watch?v=zN3jB9XmxM4,Dating Apps Are STRUGGLING As Men Are NO LONGER Paying... HOLD THE LINE,LEVEL_1_AWARE
quit dating apps,aWMJjr8OaCc,https://www.youtube.com/watch?v=aWMJjr8OaCc,Is Gen Z done with dating apps? | CNN Creators,LEVEL_1_AWARE
quit dating apps,ezL7Iw1TaYE,https://www.youtube.com/watch?v=ezL7Iw1TaYE,Women Are STRUGGLING Now That Men Have Quit Dating,LEVEL_3_CRISIS
quit dating apps,zup43d4lmTA,https://www.youtube.com/watch?v=zup43d4lmTA,Why So Many Men Are Giving Up on Dating,LEVEL_1_AWARE
quit dating apps,-BmJn09baTw,https://www.youtube.com/watch?v=-BmJn09baTw,Women Learn the Hard Way that MEN Quit the Dating Circus #7,LEVEL_3_CRISIS
quit dating apps,UjRAxacSfl0,https://www.youtube.com/watch?v=UjRAxacSfl0,Dating Apps Are Broken | Here&#39;s What Works Instead,LEVEL_1_AWARE
quit dating apps,w8m4l3rapWM,https://www.youtube.com/watch?v=w8m4l3rapWM,I quit dating apps and I’ve never been happier #lifeupdate #datingapps #datingtips #forwomen,LEVEL_3_CRISIS
quit dating apps,wDoM2eIqf58,https://www.youtube.com/watch?v=wDoM2eIqf58,The Psychology of People Who Can&#39;t Quit Dating Apps,LEVEL_3_CRISIS
quit dating apps,hGKHTaMqLNk,https://www.youtube.com/watch?v=hGKHTaMqLNk,dating apps aren&#39;t the problem. you are ❤️,LEVEL_1_AWARE
quit dating apps,WOQzSbY5byw,https://www.youtube.com/watch?v=WOQzSbY5byw,The SCARY TRUTH About Dating Apps &amp; How to Meet Beautiful Women in 2026,LEVEL_1_AWARE
quit dating apps,lAmizFmVBAI,https://www.youtube.com/watch?v=lAmizFmVBAI,Real Talk Podcast: &quot;I Quit Dating Apps for 30 Days. Here’s How I Actually Met Someone.&quot;,LEVEL_3_CRISIS
quit dating apps,_V27petm6c8,https://www.youtube.com/watch?v=_V27petm6c8,Anyone Else Ready to Quit Dating Apps?  |  Swipe Fatigue Blues,LEVEL_3_CRISIS
quit dating apps,henPD7-H0Qk,https://www.youtube.com/watch?v=henPD7-H0Qk,Dating Apps are Destroying Civilisation (Yes Really),LEVEL_1_AWARE
quit dating apps,C_9hOBRaT7w,https://www.youtube.com/watch?v=C_9hOBRaT7w,I Quit Online Dating. Then God Brought Her.,LEVEL_3_CRISIS
quit dating apps,9VPGugofirA,https://www.youtube.com/watch?v=9VPGugofirA,I gave up dating apps and perhaps you should too,LEVEL_3_CRISIS
quit dating apps,PZA56s-Bxe8,https://www.youtube.com/watch?v=PZA56s-Bxe8,Dating Apps Are a Modern Humiliation Ritual,LEVEL_1_AWARE
quit dating apps,k2QP4sWcnCM,https://www.youtube.com/watch?v=k2QP4sWcnCM,Dating Stories That Will Make You Quit Dating,LEVEL_3_CRISIS
quit dating apps,OE_h8q49COw,https://www.youtube.com/watch?v=OE_h8q49COw,Why energetically aligned men quit dating apps early,LEVEL_3_CRISIS
quit dating apps,x4Ojh6d8Pk8,https://www.youtube.com/watch?v=x4Ojh6d8Pk8,Quit Dating Apps: They&#39;re Rewiring Your Brain! #shorts,LEVEL_3_CRISIS
quit dating apps,Ygv9ROy8AA8,https://www.youtube.com/watch?v=Ygv9ROy8AA8,Why 2026 Will Break The Dating Market For Good,LEVEL_1_AWARE
quit dating apps,tRxp7Zii_MQ,https://www.youtube.com/watch?v=tRxp7Zii_MQ,I Quit Dating Apps After She Took My Rotisserie Chicken,LEVEL_3_CRISIS
quit dating apps,VQlEHe6K2F8,https://www.youtube.com/watch?v=VQlEHe6K2F8,how to quit dating apps and feel normal again,LEVEL_3_CRISIS
dating app burnout,YBJVkFCmJaA,https://www.youtube.com/watch?v=YBJVkFCmJaA,Rising level of dating app burnout strikes 78 percent of all users: Report,LEVEL_1_AWARE
dating app burnout,wljDQ2Wo6pw,https://www.youtube.com/watch?v=wljDQ2Wo6pw,Dating Apps Feel Like a Part-Time Job — Here’s Why You’re Burnt Out - RLS,LEVEL_2_FRUSTRATED
dating app burnout,y4gumAw7GyU,https://www.youtube.com/watch?v=y4gumAw7GyU,Swiping fatigue: Why more singles say dating apps are leaving them burned out,LEVEL_1_AWARE
