search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category
job search nightmare,sm9gE1sq1jg,https://www.youtube.com/watch?v=sm9gE1sq1jg,Episode 20: Job Search NIGHTMARE?! The Truth About AI &amp; LinkedIn Revealed,"Buckle up, because this episode is absolute chaos! Hosted by Superlative Sain, Ronn Lezama, and JJwlz, this podcast dives into ...",2025-12-17,0,,LEVEL_1_AWARE
job search nightmare,-8rg1nPv-rc,https://www.youtube.com/watch?v=-8rg1nPv-rc,"Job Search Nightmare: 1,000 Applications and Failure? #shorts","A former e-commerce director's desperate job search reveals a hidden crisis. 1000 applications, bankruptcy, and a family ...",2025-11-03,698,"bankruptcy, 1000 applications",LEVEL_3_CRISIS
job search nightmare,kvdkutuRwzw,https://www.youtube.com/watch?v=kvdkutuRwzw,Moving to Canada: The Job Search Nightmare,I thought the move would be the challenge… but the real nightmare started when I began applying for jobs. #MovingToCanada ...,2025-12-07,761,,LEVEL_1_AWARE
job search nightmare,zi5z9sjoCx8,https://www.youtube.com/watch?v=zi5z9sjoCx8,This is every interviewers nightmare 💀#jobsearch #interviewai #ai #jobinterview #foryou,,2025-12-07,2,,LEVEL_1_AWARE
job search nightmare,bBrGh7voOfU,https://www.youtube.com/watch?v=bBrGh7voOfU,An Unemployed Person’s Worse Nightmare,"Welcome to the modern job market in 2025, where you apply to 200 jobs, get 0 interviews, and still get told to “just get a job.",2025-12-04,33,,LEVEL_1_AWARE
job search nightmare,AlePFeag6GQ,https://www.youtube.com/watch?v=AlePFeag6GQ,USA Job Alert 🇺🇸 Would you take this job? #scarystories #scary #creepyshorts #horrorstories #scary,"USAJobs, #JobAlerts, #WorkInUSA, #USAVisaJobs, #H1BVisa, #CareerInAmerica, #USAGovernmentJobs, #RemoteJobsUSA, ...",2025-10-08,6847,,LEVEL_1_AWARE
job search nightmare,4tQ8E-tYrBs,https://www.youtube.com/watch?v=4tQ8E-tYrBs,Job Hunting Today Is a Nightmare,"Applying for jobs in 2025 feels like a side quest from hell. 3 rounds of AI interviews, and still get the same “we went with other ...",2025-10-18,256,,LEVEL_1_AWARE
job search nightmare,hw_JkbhpSTY,https://www.youtube.com/watch?v=hw_JkbhpSTY,#shorts Job Hunting Horror: Lithuania&#39;s 800 Euro Entry-Level Nightmare,"Job Hunting Horror: Lithuania's 800 Euro Entry-Level Nightmare Entry-level job, 5 years of experience, €800 salary. Welcome to ...",2026-01-02,1347,,LEVEL_1_AWARE
hundreds of applications no response,Xe-dHYhBwVk,https://www.youtube.com/watch?v=Xe-dHYhBwVk,"International students — 😓 200+ Job Applications, But No Response?",here's the truth: It's not just about applying — it's about having the right network and optimized resume! ElevateMe helps you ...,2025-10-17,781,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,oG_Z-otyTVQ,https://www.youtube.com/watch?v=oG_Z-otyTVQ,Why Do My Indeed Applications Get No Responses? - Job Success Network,Why Do My Indeed Applications Get No Responses? Are you wondering why your job applications on platforms like Indeed often ...,2025-11-12,9,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,sS3dUqvTdBc,https://www.youtube.com/watch?v=sS3dUqvTdBc,Why Are My Sports Job Board Applications Getting No Response? - Sports Jobs,Why Are My Sports Job Board Applications Getting No Response? Are you struggling to get responses from your sports job ...,2025-10-30,0,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,nfvbxxl5-E0,https://www.youtube.com/watch?v=nfvbxxl5-E0,Why Are My Job Board Applications Getting No Responses? - Job Success Network,Why Are My Job Board Applications Getting No Responses? Are your job applications on online platforms not getting any ...,2025-11-04,0,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,4guv2HAmdCI,https://www.youtube.com/watch?v=4guv2HAmdCI,What If My Job Application Has No Response?,"Ever send out countless job applications only to be met with complete silence? It's a frustrating experience, but understanding why ...",2025-12-19,0,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,I7U4YHcTxto,https://www.youtube.com/watch?v=I7U4YHcTxto,Why Are My Remote Job Applications Getting No Response? - Digital Nomad Success Guide,Why Are My Remote Job Applications Getting No Response? Are your remote job applications going unanswered? In this video ...,2025-10-23,3,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,UDTWIZEnFZc,https://www.youtube.com/watch?v=UDTWIZEnFZc,"100+ Job Applications, Zero Replies","Applied to 100+ jobs but no response is one of the most searched problems by freshers and job seekers today, and the main ...",2025-12-24,81,no response,LEVEL_2_STRUGGLING
hundreds of applications no response,zpzp8BeNXso,https://www.youtube.com/watch?v=zpzp8BeNXso,What Mistakes Cause No Responses From Indeed Applications? - Job Success Network,What Mistakes Cause No Responses From Indeed Applications? Are you struggling to get responses from your job applications ...,2025-11-12,3,no response,LEVEL_2_STRUGGLING
can't find job,I61Nf8fhZ5Q,https://www.youtube.com/watch?v=I61Nf8fhZ5Q,"&quot;I Can&#39;t Find a Job, Employers Ghosting Me...&quot; Woman Explains Why It&#39;s Difficult During Layoffs 🤔","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2025-11-04,41325,,LEVEL_1_AWARE
can't find job,KNDZlSjjEFw,https://www.youtube.com/watch?v=KNDZlSjjEFw,Americans Can’t Find Work — The Job Market Is Broken in 2025,"The 2025 job market feels impossible. People are applying to hundreds of jobs, sitting through eight rounds of interviews, and still ...",2025-11-05,1177,,LEVEL_1_AWARE
can't find job,YxSZihhK6KE,https://www.youtube.com/watch?v=YxSZihhK6KE,"&quot;I Can&#39;t Find a Job, They Want Black Women Working At McDonald&#39;s...&quot; People Complain After Layoffs","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2025-10-15,83974,,LEVEL_1_AWARE
can't find job,kkKQll4j4tw,https://www.youtube.com/watch?v=kkKQll4j4tw,15 Companies ALWAYS Hiring Remote Workers (No Experience Required),"Finding a remote job without experience can feel impossible—but it's not. In this video, we share 15 companies that regularly hire ...",2025-10-24,162724,,LEVEL_1_AWARE
laid off and struggling,6maHJt0Ud4g,https://www.youtube.com/watch?v=6maHJt0Ud4g,"Women are complaining that after being laid off and fired, it&#39;s hard to find a job in this market 😳","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2025-10-19,111349,,LEVEL_1_AWARE
laid off and struggling,fjVnR5c0xZ4,https://www.youtube.com/watch?v=fjVnR5c0xZ4,Former Amazon employees speak out on layoffs,"I think they should reevaluate and think long-term of the impacts that these have,” said an Amazon employee who was laid off.",2025-10-29,411431,,LEVEL_1_AWARE
laid off and struggling,cqLjMn00w5I,https://www.youtube.com/watch?v=cqLjMn00w5I,"LAID OFF ONE WEEK BEFORE CHRISTMAS ( NO FOOD,NO MONEY FOR RENT AND NO CHRISTMAS PRESENTS😱💔","Being laid off one week before Christmas is something no one prepares you for. While the world is celebrating, shopping, and ...",2025-12-20,3192,,LEVEL_1_AWARE
laid off and struggling,cRLrCk5WY1U,https://www.youtube.com/watch?v=cRLrCk5WY1U,"300,000 Federal Employees Just Got Laid Off (People Are Losing It)",[Private Discord Server]: https://www.patreon.com/marketgains1 [Server Link]: https://discord.gg/HcQBdfG9hm - With 7 day free ...,2025-10-27,5168,,LEVEL_1_AWARE
laid off and struggling,iB7_NaGKUI8,https://www.youtube.com/watch?v=iB7_NaGKUI8,💔WORKERS  LOST EVERYTHINNG OVERNIGHT/THE HARSH REALITY OF BEING LAID OFF WITHOUT WARNING ,"They lost everything overnight — their jobs, their homes, their peace of mind. This is the painful truth about layoffs that no one talks ...",2025-10-09,5410,,LEVEL_1_AWARE
laid off and struggling,2cI5iSRAg1Q,https://www.youtube.com/watch?v=2cI5iSRAg1Q,Life After Layoffs – How People Survive with ZERO Income,"When you lose your job, the silence hits hardest. This video dives into real stories of people trying to rebuild their lives after being ...",2025-10-22,52278,,LEVEL_1_AWARE
laid off and struggling,wg2SPeZEym8,https://www.youtube.com/watch?v=wg2SPeZEym8,Is This A New Low For How Companies Lay Off?,"Layoffs are spiking again… and the timing couldn't be worse. Right before the holidays, thousands of workers are getting hit with ...",2025-12-02,76587,,LEVEL_1_AWARE
laid off and struggling,8s_d574rW78,https://www.youtube.com/watch?v=8s_d574rW78,"Woman says everyone is going through layoffs and struggling, she doesn&#39;t care about your food stamps","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2025-10-25,1221048,,LEVEL_1_AWARE
laid off and struggling,g35n6lMclpA,https://www.youtube.com/watch?v=g35n6lMclpA,“Today Is Your Last Day” UPS Lays Off ENTIRE Facility In Alabama As Job Market Collapses,"That's the message workers received as UPS shut down an entire facility in Alabama, leaving hundreds of employees suddenly ...",2025-12-31,56865,,LEVEL_1_AWARE
laid off and struggling,Igt4MRFyE2g,https://www.youtube.com/watch?v=Igt4MRFyE2g,"UPS Laid Off 48,000 Workers After Closing Many Facilities DESTROYING The Job Market",The job market is cracking—and one of America's largest employers is at the center of the storm. UPS has laid off 48000 workers ...,2025-10-29,28259,,LEVEL_1_AWARE
unemployment running out,D1UYg502Zzg,https://www.youtube.com/watch?v=D1UYg502Zzg,Why The UK Is Running Out Of Jobs,"The UK job market is quietly tightening — and most people haven't noticed yet. Behind the headline unemployment rate, job ...",2025-12-29,19102,running out,LEVEL_1_AWARE
unemployment running out,FBq_YpwrVWo,https://www.youtube.com/watch?v=FBq_YpwrVWo,How To Apply For More Unemployment Weeks?,"Navigating unemployment can be challenging, especially when benefits are running out. This video provides a clear, step-by-step ...",2025-11-23,2,running out,LEVEL_1_AWARE
unemployment running out,hhZKn20WOl4,https://www.youtube.com/watch?v=hhZKn20WOl4,How a Country of 144 Million Ran Out of Workers,Russia has a crisis hiding in plain sight. The workforce is shrinking as industries strain and the war adds even more pressure.,2025-10-28,549094,,LEVEL_1_AWARE
unemployment running out,RzNRNkUGhhk,https://www.youtube.com/watch?v=RzNRNkUGhhk,Federal workers line up at food banks ahead of first missed check since shutdown,Federal workers are lining up at food banks and waiting for hours as they miss their first paycheck since the start of the ...,2025-10-25,374679,,LEVEL_1_AWARE
unemployment running out,CUJmlhsZxr0,https://www.youtube.com/watch?v=CUJmlhsZxr0,Federal workers line up for food donations three weeks into shutdown,Capital Area Food Bank distributed canned and dry goods to over 370 households of federal employees and contractors on ...,2025-10-21,142786,,LEVEL_1_AWARE
unemployment running out,H847sgvoYUg,https://www.youtube.com/watch?v=H847sgvoYUg,Black women and men&#39;s unemployment numbers are skyrocketing. Cori Bush responds.,Trump's assault on DEI is landing the hardest on Black women in the workforce. The second most impacted are Black men.,2025-12-13,3640,,LEVEL_1_AWARE
job market is broken,WljD5JpxD30,https://www.youtube.com/watch?v=WljD5JpxD30,Why The Job Market Is Absolutely COOKED,The job market is changing at a pace that has left millions of workers struggling to understand what is happening and how to move ...,2025-12-23,153920,,LEVEL_1_AWARE
job market is broken,G6HHrVOd40Q,https://www.youtube.com/watch?v=G6HHrVOd40Q,The Job Market Just Flashed a BIG WARNING SIGN EVERYONE NEEDS TO KNOW,0:00 — 2025 Layoffs Hit Historic Levels 1:55 — “Forever Layoffs” and the Real Job Market 5:05 — Why Fed Rate Cuts Aren't ...,2025-12-12,112467,,LEVEL_1_AWARE
job market is broken,bvSY7CKNx9g,https://www.youtube.com/watch?v=bvSY7CKNx9g,The Job Market Is Broken: Endless Interviews and Still No Job,"The job market feels brutal right now. People are going through three, four, even five rounds of interviews and still hearing nothing ...",2026-01-02,1730,still no job,LEVEL_1_AWARE
job market is broken,Tcawo-mBocE,https://www.youtube.com/watch?v=Tcawo-mBocE,Why is the Job Market on the Brink of Collapse?,jobmarket #tech #techlayoffs The U.S.A job market is facing major strain as layoffs rise and automation accelerates. Despite ...,2025-11-15,413747,,LEVEL_1_AWARE
job market is broken,6MAN-wa_oU4,https://www.youtube.com/watch?v=6MAN-wa_oU4,Why the US job market feels broken,"The U.S. economy looks strong, but job seekers face rising layoffs and cautious hiring. Carmel Crimmins explains that immigration ...",2025-12-10,2375,,LEVEL_1_AWARE
job market is broken,dSr0jBzbv2I,https://www.youtube.com/watch?v=dSr0jBzbv2I,The Gen Z Job Market is BROKEN. Here&#39;s why.,"Gen Z's getting roasted online for creating the “lazy girl job” and ""quiet quitting."" They're also struggling finding work. Caroline ...",2025-11-11,1567,,LEVEL_1_AWARE
overqualified unemployed,o5EjDj14bRE,https://www.youtube.com/watch?v=o5EjDj14bRE,The Real Reason Millions of Graduates are Unemployed,"In today's world, qualifications aren't the problem. The system is. The modern job market is broken — oversaturated, automated, ...",2025-12-22,1,,LEVEL_1_AWARE
overqualified unemployed,-NfbgH3WIAU,https://www.youtube.com/watch?v=-NfbgH3WIAU,GenX  Unemployed : Realities of Finding a Good Job After 50,"Finding work as GenX in today's job market isn't about being qualified — it's about being seen. In this video, I talk about the reality ...",2025-10-26,78,,LEVEL_1_AWARE
overqualified unemployed,bk05-ZdsOCQ,https://www.youtube.com/watch?v=bk05-ZdsOCQ,How Does Underemployment Affect True Unemployment Rates? - Demographic Data Answers,How Does Underemployment Affect True Unemployment Rates? Have you ever wondered how the true state of the job market is ...,2025-10-27,2,,LEVEL_1_AWARE
overqualified unemployed,iUpt7-PktTA,https://www.youtube.com/watch?v=iUpt7-PktTA,The Real Reason Millions of Graduates are Unemployed #jobmarket,"In today's world, qualifications aren't the problem. The system is. The modern job market is broken — oversaturated, automated, ...",2025-11-20,35,,LEVEL_1_AWARE
overqualified unemployed,2xEx4hF0fAs,https://www.youtube.com/watch?v=2xEx4hF0fAs,Episode 8: Scrap Metal: Why Veterans Are Working Jobs They&#39;re Overqualified For,SCRAP METAL — Why Veterans Are Working Jobs They're Overqualified For | The Forge Podcast Veterans aren't “broken.,2025-11-21,13,overqualified,LEVEL_2_STRUGGLING
overqualified unemployed,zim_yrDE68A,https://www.youtube.com/watch?v=zim_yrDE68A,What Is The Definition Of Underemployment? - Demographic Data Answers,What Is The Definition Of Underemployment? Have you ever wondered what underemployment is and how it affects workers and ...,2025-10-19,11,,LEVEL_1_AWARE
overqualified unemployed,mFyFand6OZw,https://www.youtube.com/watch?v=mFyFand6OZw,Business Analyst: The need for veterans to find the right job,About 60% if veterans are working a job they are overqualified for. Thanks for stopping by Queen City News' YouTube channel!,2025-11-11,61,overqualified,LEVEL_2_STRUGGLING
desperate for job,3O9zFXZjG3g,https://www.youtube.com/watch?v=3O9zFXZjG3g,"Woman says she is desperate to find a job, they want black women only in fast-food roles, laid off","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2025-10-15,162706,,LEVEL_1_AWARE
desperate for job,4RWSyM6vc38,https://www.youtube.com/watch?v=4RWSyM6vc38,these companies are ALWAYS hiring,day 3 of speedrunning the job search after getting fired from my call centre job (they found out I was out of the country) #jobsearch ...,2025-12-15,479609,,LEVEL_1_AWARE
desperate for job,BCgVKrVt6qY,https://www.youtube.com/watch?v=BCgVKrVt6qY,9 ‘Boring’ Jobs That Secretly Pay $60+ an Hour (And Are Desperate for Workers),"These nine overlooked careers pay $60 or more per hour, offer long-term stability, and are in high demand — even if they don't ...",2025-11-27,28,,LEVEL_1_AWARE
desperate for job,q4r9gICf7Fw,https://www.youtube.com/watch?v=q4r9gICf7Fw,Top 5 Trade Jobs DESPERATE for Workers in 2025 That Pay INSANE,Access Free Intro Courses by clicking here: HVAC: https://coursecareers.com/a/ZachofAllTrades?course=hvac Plumbing: ...,2025-12-03,66593,,LEVEL_1_AWARE
desperate for job,zd7k2KUQoZg,https://www.youtube.com/watch?v=zd7k2KUQoZg,Unemployed woman says search for work has been &quot;impossibly difficult&quot;,"Emily Groveman left her last job in 2023 and hasn't been able to find another one since. She's tried everything, she says, from ...",2025-10-16,222851,,LEVEL_1_AWARE
desperate for job,HTyGN8bhqkw,https://www.youtube.com/watch?v=HTyGN8bhqkw,"10 &#39;Boring&#39; Jobs That Secretly Pay $115,000+ (And Are Desperate for Workers)",Looking for a high-paying career without the pressure or glamor? These 10 low-drama jobs pay over $115000 per year and are ...,2025-12-17,7,,LEVEL_1_AWARE
desperate for job,oziBVQQlnqs,https://www.youtube.com/watch?v=oziBVQQlnqs,"10 &#39;Boring&#39; Jobs That Secretly Pay $95,000+ and Are Desperate for Workers","Explore 10 stable, high-paying careers that might seem boring but offer six-figure salaries and growing job opportunities through ...",2025-10-16,57,,LEVEL_1_AWARE
desperate for job,-SxigrlHYr0,https://www.youtube.com/watch?v=-SxigrlHYr0,"10 Boring Jobs That Secretly Pay Over $85,000 (and Are Desperate for Workers)","These 10 ""boring"" jobs pay more than $85000 a year and are in high demand. Find out which careers are growing and could ...",2025-11-18,19,,LEVEL_1_AWARE
desperate for job,E_hVitzJNgQ,https://www.youtube.com/watch?v=E_hVitzJNgQ,College girls are so desperate they are CHEATING to get jobs! #job #interview #sprout #corporate,College girls are so desperate they are CHEATING to get jobs! #job #interview #sprout #corporate #college.,2025-10-16,855,,LEVEL_1_AWARE
laid off what now,2mA4vZeHp8o,https://www.youtube.com/watch?v=2mA4vZeHp8o,"After the Big Tech Layoff: Brutal Interviews, Early Retirement Fears, and What Comes Next","layoffs2025 #softwareengineer #bigtech #developerlife After being laid off from a Big Tech company in his mid-40s, ...",2025-12-29,188046,,LEVEL_1_AWARE
laid off what now,qQYRT0t7sI8,https://www.youtube.com/watch?v=qQYRT0t7sI8,I Was Laid Off 3 Weeks Ago. Here&#39;s What Nobody Will Tell You.,ALL RESOURCES IN ONE PLACE https://wealthcheck.ai/resources All 4 downloads as promised! Join the Phoenix ...,2025-11-10,237836,,LEVEL_1_AWARE
laid off what now,F0k7cu95cAw,https://www.youtube.com/watch?v=F0k7cu95cAw,"I Was Laid Off 10 Months Ago — Here&#39;s How I Still Pay My $2,800 Mortgage","Symone Austin, 33, was earning $131000 annually as a UX designer when she lost her job in January 2025, not long after she ...",2025-11-20,650215,,LEVEL_1_AWARE
laid off what now,oUDUnhAXseU,https://www.youtube.com/watch?v=oUDUnhAXseU,Watch This Before You Get Laid Off,"Microsoft Gen AI Certification by upGrad - 70% off, only ₹299: ...",2025-11-26,105887,,LEVEL_1_AWARE
laid off what now,QMXKQe9b314,https://www.youtube.com/watch?v=QMXKQe9b314,"48,000 People Have Been Laid Off From UPS, Facilities Closed, No Longer Depending On Amazon, More AI","Tiege Hanley: Get your first box 40% off (+ FREE gift), and 20% off for life, at https://tiege.com/antondaniels Join the Bag Chasers ...",2025-10-30,299436,,LEVEL_1_AWARE
laid off what now,zuuJ2Mj2sEE,https://www.youtube.com/watch?v=zuuJ2Mj2sEE,"From Amazon To Meta, Over 150,000 Fired Ahead Of Christmas | What’s Driving These Mass Layoffs?","From Amazon To Meta, Over 150000 Fired Ahead Of Christmas | What's Driving These Mass Layoffs? | Amazon Layoffs | Mass ...",2025-10-29,159930,,LEVEL_1_AWARE
