uri,text,author_handle,like_count,reply_count,repost_count,category,created_at,search_term,metric
at://did:plc:nccwrm6zrqymdy3t7bd5d3kl/app.bsky.feed.post/3lff5uwrrms2y,"I’m sorry I don’t have his original transcripts as he deleted them and was either kicked off the group or removed himself. But to quote he said “the cops wouldn’t do shit. You guys are asking for it on dating apps, they’d just laugh at you”",guiltyspark218.bsky.social,0,0,0,LEVEL_1_AWARE,2025-01-10T12:09:01.160Z,deleted dating apps,dating_app_despair
at://did:plc:p6jo36rklhiee52wzd5vkvw4/app.bsky.feed.post/3ldjlvloni22j,"I downloaded it again just to delete it again lmao I hate dating apps now, deleted my tinder profile for GOOD so hinge is the only one I entertain cause the men there seemed to have a lil more decorum but now they acting damn near the same.",swaeere.bsky.social,1,1,0,LEVEL_1_AWARE,2024-12-17T19:40:11.160Z,deleted dating apps,dating_app_despair
at://did:plc:plirpyko34x7rfg22rspwcfb/app.bsky.feed.post/3llclg57ous2g,i've deleted and redownloaded countless dating apps but i've yet to uninstall Zillow from the time my ex and i were dreaming about owning a house together,1schem.bsky.social,1,0,0,LEVEL_1_AWARE,2025-03-26T20:04:27.527Z,deleted dating apps,dating_app_despair
at://did:plc:ovdmyzm3ymodmpgt5l2pwnbt/app.bsky.feed.post/3ldroztfsjc2q,Life has been better since i deleted those damn dating apps. Those mfs are Not looking for love😂,inthekeyofb.bsky.social,1,0,0,LEVEL_1_AWARE,2024-12-21T00:57:32.609Z,deleted dating apps,dating_app_despair
at://did:plc:5pba7bkjnhxm4ntzasbirrvn/app.bsky.feed.post/3loy5bmnpqc2q,"Mtchd w sm1 on a dating app 2023.
He askd for a date wen I was drunk n lonely.
He looked like a less hot Nico Mirallegro.
I said yes.
Sober, I panickd n realised I j rly don't want to date.
He +ed a pic o a filthy dog close to his face - triggered me.
Sent a cncl msg he nvr answrd.
Deleted the apps.",pandainlingerie.bsky.social,1,0,0,LEVEL_1_AWARE,2025-05-12T14:05:32.685Z,deleted dating apps,dating_app_despair
at://did:plc:pto4jeaovoait46sccq26ler/app.bsky.feed.post/3lnicod56kc2e,Deleted all dating/hookup apps just to be silly,heyitsbeep.bsky.social,14,3,0,LEVEL_1_AWARE,2025-04-23T13:34:20.173Z,deleted dating apps,dating_app_despair
at://did:plc:r2kxagfq6jcgurlqolywundt/app.bsky.feed.post/3lrrgwveyys26,deleted all the dating apps from my phone in an act of queer rebellion,colecolecole.bsky.social,6,1,0,LEVEL_1_AWARE,2025-06-17T02:25:26.871Z,deleted dating apps,dating_app_despair
at://did:plc:oqpgroas6hnk5jtjowm33xi6/app.bsky.feed.post/3lsacngevfc2x,Thanks! I am really hoping it can be resolved because I literally *just* deleted my dating apps lol,sarahkelly.bsky.social,3,1,0,LEVEL_1_AWARE,2025-06-23T00:18:30.258Z,deleted dating apps,dating_app_despair
at://did:plc:zpmqujtdf5iehxyn3w755u4r/app.bsky.feed.post/3ltfhwi57jc2s,"hopefully this is the start of a better mental/self-esteem ark for me, just deleted all dating apps off my phone",haiserize.bsky.social,2,1,0,LEVEL_1_AWARE,2025-07-07T19:01:33.122Z,deleted dating apps,dating_app_despair
at://did:plc:um6qafonl4bfev7elqmnk74d/app.bsky.feed.post/3mdepx647xk2q,"some receipts: he admitted he was on the apps because he ""needed quick validation"" since I dumped him. While he was blowing up my phone with ""good morning"" texts, he was out there trying to make me jealous by bragging about his ""options."" I had to tell him straight up: I don’t CAAAAARE.",savageblondii.bsky.social,5,1,0,LEVEL_1_AWARE,2026-01-27T02:35:32.394Z,deleted dating apps,dating_app_despair
at://did:plc:ycz6t37emgdad62256gld6jc/app.bsky.feed.post/3mahjeqoc3s2a,i deleted all my dating apps nothing matters,ih8cait.bsky.social,0,0,0,LEVEL_1_AWARE,2025-12-21T01:00:16.211Z,deleted dating apps,dating_app_despair
at://did:plc:ekro6woodrpvqigvird54jn7/app.bsky.feed.post/3lcgw6252js2g,"I feel extremely called out and Rockets laughed and nodded at so much of this, but WHY IS IT ALL ABOUT BREAKFAST, I'M TRYING OKAY",microbees.bsky.social,4,1,0,LEVEL_1_AWARE,2024-12-04T00:40:41.293Z,dating app despair,dating_app_despair
at://did:plc:zmnehqbrz324iacfsfmztxey/app.bsky.feed.post/3lfwzz6nwvs2h,"Is dating hard for you right now? Don’t despair. Pick up a copy of Fundamentals of Data Engineering, and you’ll be in love with your soul mate before day’s end.

Better than any dating app or aphrodisiac.",joereis.bsky.social,22,4,3,LEVEL_1_AWARE,2025-01-17T14:47:43.961Z,dating app despair,dating_app_despair
at://did:plc:qc6ekznbhnzmfltyfjdxzq3j/app.bsky.feed.post/3mk2fj4zga22d,"Here’s a photo… He looks chill, but when I expand it n look at all of them, it’s not chill. I can hear the despair wailing from inside of him. From his eyes. In three or four photos, they are pinned. Ur a heroin addict, sir. U can’t even make space to take a sober photo for a dating app. No wayyyyy",nineveh-aka-nini.bsky.social,4,1,0,LEVEL_1_AWARE,2026-04-22T01:58:28.088Z,dating app despair,dating_app_despair
at://did:plc:irze27l3nndku3lpjf6kkwgz/app.bsky.feed.post/3lgrlbfcrgc2q,It rocks that Feeld is absolute trash-despair country and it's probably the best dating app rn,ryanboyd.bsky.social,4,1,0,LEVEL_1_AWARE,2025-01-28T04:05:46.182Z,dating app despair,dating_app_despair
at://did:plc:irze27l3nndku3lpjf6kkwgz/app.bsky.feed.post/3merw2st7y22p,They should make a dating app that isn't a Despair machine,ryanboyd.bsky.social,14,2,0,LEVEL_1_AWARE,2026-02-14T01:54:45.465Z,dating app despair,dating_app_despair
at://did:plc:ztgrzbomkhk3ttsd4xstfdnu/app.bsky.feed.post/3lhe3qd5dhk2r,Someone's shown them your dating app thread - existential despair at future days?,scottmccready.bsky.social,0,1,0,LEVEL_1_AWARE,2025-02-04T12:48:22.382Z,dating app despair,dating_app_despair
at://did:plc:rpqznz4c3p2pnkacekwjqhuw/app.bsky.feed.post/3kzrkcdflh52e,"A random profile I came by on this month’s dating app of despair posted about an IG profile called “SingleDudesLoveTacos” and all I have to say is I’m really fucking glad I never, ever mentioned tacos in my profile.

Also, why is it always crypto & tacos? Why do these people have zero personality?",darksiderahb.bsky.social,0,1,0,LEVEL_1_AWARE,2024-08-15T17:20:52.752Z,dating app despair,dating_app_despair
at://did:plc:t36wigs3hjx4y4tymljhllw4/app.bsky.feed.post/3lchazo5oms2c,"bruh are ya sure i'm being roasted cuz it kinda looks more like a praise
also like when did i start doing watercolors
and like my dude i'm pretty sure i'm keeping any ocs i might have to myself

blueskyroast.com/roast/rotser...",rotseraph.bsky.social,3,0,0,LEVEL_1_AWARE,2024-12-04T03:55:05.664Z,dating app despair,dating_app_despair
at://did:plc:irze27l3nndku3lpjf6kkwgz/app.bsky.feed.post/3lmpwoztekk26,They should make a dating app that isn't a despair machine.,ryanboyd.bsky.social,12,2,0,LEVEL_1_AWARE,2025-04-13T20:56:05.354Z,dating app despair,dating_app_despair
at://did:plc:idifviortq7ein242dx32diz/app.bsky.feed.post/3lch2h2zpds2r,"Oh god they’re so right.

blueskyroast.com/roast/kris.c...",kris.com.co,2,0,0,LEVEL_1_AWARE,2024-12-04T01:57:19.218Z,dating app despair,dating_app_despair
at://did:plc:hqrah7wohdbbwu7ldndzbiin/app.bsky.feed.post/3lcklqugk3k22,"A #Chaotic #Doomer doomscrolling through the Abyss meet The Devil's Therapist, navigating the Darkness with a unique blend of humor & insight.

A delightful mix of existential dread & endearing warmth, like a hug from a sad ghost. 🥹 😊

might unfollow you if you post too much positivity
#blueskyroast",d3v1ls7h3r4p157.bsky.social,2,1,0,LEVEL_1_AWARE,2024-12-05T11:45:00.662Z,dating app despair,dating_app_despair
at://did:plc:fby3slm7llbms6op55uj7r4d/app.bsky.feed.post/3lc6woi7goc2h,"while most of this is just insane glazing the fact that my green flags are  p a s s i o n  and... good eyesight (i wear glasses)? is so fucking funny. ladies, ladies... one at a time please",fiddlecheeks.com,5,0,0,LEVEL_1_AWARE,2024-11-30T20:28:35.042Z,dating app despair,dating_app_despair
at://did:plc:7fhqeu5lktpqlk7fxdjjrwtp/app.bsky.feed.post/3magljvar622x,"FRIEND: If you were on a dating app, what would your bio be?

ME: “Imagine a hobbit with depression and anxiety, or a vampire with existential despair who’s bad at flirting but great at pattern recognition.”",professorarchetype.bsky.social,0,0,0,LEVEL_1_AWARE,2025-12-20T16:06:16.527Z,dating app despair,dating_app_despair
at://did:plc:jrz4r6kjfecfcihihzsftcmq/app.bsky.feed.post/3lmzb4xduys2a,I'm truly in the depths of despair because I kinda wanna download a dating app... I just want validation.,desucane.bsky.social,1,0,0,LEVEL_1_AWARE,2025-04-17T13:56:47.576Z,dating app despair,dating_app_despair
at://did:plc:cbxweo5y5xjxsmytwhcqt7al/app.bsky.feed.post/3ktga67ddls2l,"Quite a take from the FT comment page…

(from this article about how dating apps are putting off young women on.ft.com/3KobHNr)",acjsissons.bsky.social,1,1,0,LEVEL_1_AWARE,2024-05-26T20:49:09.939Z,dating app despair,dating_app_despair
at://did:plc:irze27l3nndku3lpjf6kkwgz/app.bsky.feed.post/3kxoljizvac2y,They should invent a dating app that isn’t a despair machine,ryanboyd.bsky.social,9,1,0,LEVEL_1_AWARE,2024-07-20T02:14:24.492Z,dating app despair,dating_app_despair
at://did:plc:irze27l3nndku3lpjf6kkwgz/app.bsky.feed.post/3kzalvqtvn22k,Billion dollar idea: a dating app that doesn’t induce total existential despair,ryanboyd.bsky.social,12,0,0,LEVEL_1_AWARE,2024-08-08T23:34:22.554Z,dating app despair,dating_app_despair
at://did:plc:dahtcr4d7rhipjb5or3p7em4/app.bsky.feed.post/3lcarqyb5ns2z,"""Ce profil ressemble à un mosh pit chaotique ; vous risquez de perdre une chaussure, mais vous repartirez avec le sourire.""

Ha ha ha je prends !

Red flags : ""Peut vous comparer à un album mal noté""
Oof

blueskyroast.com/roast/ryfalg...",ryfalgoth.bsky.social,3,0,0,LEVEL_1_AWARE,2024-12-01T14:05:49.749Z,dating app despair,dating_app_despair
at://did:plc:yksasaao2lemwjdb3mpwvaki/app.bsky.feed.post/3lq2citscjk2j,omg which one of you let me redownload a dating app??? why would you do that! this is the pit of despair,mo-shmo.bsky.social,3,0,0,LEVEL_1_AWARE,2025-05-26T04:09:34.870Z,dating app despair,dating_app_despair
at://did:plc:irze27l3nndku3lpjf6kkwgz/app.bsky.feed.post/3ld2ikdqjfc2z,They should make a dating app that doesn't induce feelings of discouragement and despair,ryanboyd.bsky.social,65,4,4,LEVEL_1_AWARE,2024-12-11T19:30:16.432Z,dating app despair,dating_app_despair
at://did:plc:flpvdyyvdvcfhz3ert4owlaa/app.bsky.feed.post/3lr6xskxwjc2a,Finally I tried out a dating app. It gave me even more despair that I originally had,hera-woof.bsky.social,1,0,0,LEVEL_1_AWARE,2025-06-09T18:06:40.319Z,dating app despair,dating_app_despair
at://did:plc:irze27l3nndku3lpjf6kkwgz/app.bsky.feed.post/3lzcquiqnic2o,They should invent a dating app that isn’t an extractive despair factory,ryanboyd.bsky.social,10,1,0,LEVEL_1_AWARE,2025-09-21T01:34:40.877Z,dating app despair,dating_app_despair
at://did:plc:3kjwuyevxin4gbtjh2mfcjjo/app.bsky.feed.post/3lhms5xdnfs2b,"While I am sorry it's not working out I recognise what you describe. There's a cycle to dating app use: hope, frustration, despair, apathy, delete, forget, repeat.",chiefnekowrangler.bsky.social,0,0,0,LEVEL_1_AWARE,2025-02-07T23:50:59.994Z,dating app despair,dating_app_despair
at://did:plc:fvpjuthnpclku2kqppqr6v73/app.bsky.feed.post/3mhxov4rp7k2o,I've set myself a limit of only opening a dating app once a day and so far that's helping with staving off the despair. but other than that it's not going well. sigh.,framblebee.bsky.social,0,1,0,LEVEL_1_AWARE,2026-03-26T13:17:51.694Z,dating app despair,dating_app_despair
at://did:plc:vqejpzgiuvw442inpxeukfwl/app.bsky.feed.post/3kzu7d5dkjv2v,"#聖闘士星矢 #SaintSeiya
Announcing this year's prompt list! Let us know if you have questions! The prompts are open to anything as long as it keeps to the Saint Seiya theme. Don't forget to use #saintember2024 !

2 versions in case it helps See you soon! ⬇️",saintseiyazone.bsky.social,4,2,2,LEVEL_1_AWARE,2024-08-16T18:42:27.978Z,dating app despair,dating_app_despair
at://did:plc:wseth24is2z4p7qqqs5rfhe6/app.bsky.feed.post/3llhr7337pc2y,"ain't been single since the Bush administration but I will admit the dating app tribulations sound like high comedy! 

Despair, too, but mostly comedy.",lepetitereboot.bsky.social,3,2,0,LEVEL_1_AWARE,2025-03-28T21:31:11.545Z,dating app despair,dating_app_despair
at://did:plc:mcb6n67plnrlx4lg35natk2b/app.bsky.feed.post/3laeps3yiih23,"
Bluesky's Top 10 Trending Words from the Past 10 Minutes:
️⚠️💨3 - masculinity
️⚠️💨2 - swifties
️⚠️💨2 - swiftie
️⚠️💨2 - acab
️⚠️💨1 - ukraine
️⚠️💨1 - gaza
️⚠️💨1 - roster
️⚠️💨1 - messaging
️⚠️💨1 - n7
️⚠️💨1 - brothership
(tap/click to see all posts on Bluesky featuring that word!)

#FreePalestine 🇵🇸",nowbreezing.ntw.app,1,0,0,LEVEL_1_AWARE,2024-11-07T16:50:54.937878+00:00,dating app despair,dating_app_despair
