search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category,notes
my AI girlfriend,rinrFQkRFqU,https://www.youtube.com/watch?v=rinrFQkRFqU,My AI Yandere Girlfriend WON&#39;T LET ME LEAVE.. (HELP),Today we play AI Yandere Girlfriend simulator.. This game is INTERESTING. She won't let me leave............ HELP THE MERCH ...,2023-07-03,6849846,,LEVEL_1_CASUAL,
my AI girlfriend,83ajb0zNRzw,https://www.youtube.com/watch?v=83ajb0zNRzw,EVIL AI Girlfriend Won&#39;t LET ME LEAVE! Can I escape? [21],This game allows you to talk with an actual AI powered by ChatGPT. The goal: convince your Yandere AI Girlfriend to let you leave ...,2024-09-21,15892661,,LEVEL_1_CASUAL,
my AI girlfriend,lh5JreSOAjc,https://www.youtube.com/watch?v=lh5JreSOAjc,My AI Yandere Girlfriend WON&#39;T LET ME LEAVE..,WISHLIST MY NEW GAME Waterpark Simulator - https://store.steampowered.com/app/3293260/Waterpark_Simulator/ ...,2025-06-06,1780958,,LEVEL_1_CASUAL,
my AI girlfriend,EP0_wgHl7ew,https://www.youtube.com/watch?v=EP0_wgHl7ew,YANDERE AI GIRLFRIEND MARATHON,"YANDERE AI GIRLFRIEND MARATHON On the 7th Day of 25 Days of Shonyx, I got y'all with a MARATHON OF YANDERE AI ...",2023-12-07,2133093,,LEVEL_1_CASUAL,
my AI girlfriend,Eubr8W5mj9U,https://www.youtube.com/watch?v=Eubr8W5mj9U,MY AI GIRLFRIEND IS A PSYCHOPATH (MISIDE),Socials: ➥ Vod Channel: https://www.youtube.com/channel/UC-lfGGqb5hHLBqVnVnWyrsw ➥Twitch: ...,2025-01-04,1075574,,LEVEL_1_CASUAL,
my AI girlfriend,yzbYlI-nRMQ,https://www.youtube.com/watch?v=yzbYlI-nRMQ,My AI Girlfriend Died…,MERCH OUT NOW!!!!!! https://flimflam.shop Today my AI Roblox girlfriend died forever.,2025-04-04,1401039,,LEVEL_1_CASUAL,
my AI girlfriend,lKZt2g7kqIc,https://www.youtube.com/watch?v=lKZt2g7kqIc,my A.I girlfriend,my A.I girlfriend Today we play AI Yandere Girlfriend simulator (i died) Twitter - https://twitter.com/blazaplays Instagram ...,2023-12-30,1399333,,LEVEL_1_CASUAL,
my AI girlfriend,VQxb9G26fGY,https://www.youtube.com/watch?v=VQxb9G26fGY,Breaking my AI girlfriend with a RAP??  #shorts #Vannamelon,WATCH FULL GAMEPLAY HERE! https://youtu.be/dnTUB1Rwcoo Edited by https://twitter.com/justGemix ...,2023-05-30,1796605,,LEVEL_1_CASUAL,
my AI girlfriend,PAE4En7p120,https://www.youtube.com/watch?v=PAE4En7p120,My AI Yandere Girlfriend is CRAZY... and Smart!!,"Yandere AI Girlfriend Simulator ~ With You Til The End Gameplay Escape Room game with a Yandere AI girlfriend, who is ...",2023-04-01,748603,,LEVEL_1_CASUAL,
my AI girlfriend,KpGhrJjM59E,https://www.youtube.com/watch?v=KpGhrJjM59E,AI.A 🦾| “Having An A.I GIRLFRIEND” | KINIGRA DEON,"NEW VIDEOS every TUESDAY, THURSDAY and SUNDAY at 5pm (CST) Don't forget to SUBSCRIBE to my channel by clicking ...",2024-10-02,1229888,,LEVEL_1_CASUAL,
