search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category,notes
my AI girlfriend,nfbWP1UtuT4,https://www.youtube.com/watch?v=nfbWP1UtuT4,My A.I girlfriend,Thanks for watching. Don't forget to like and subscribe! Featuring @CortneyElise My Instagram http://Instagram.com/_cornell__ ...,2026-04-08,152972,,LEVEL_1_CASUAL,
my AI girlfriend,yzbYlI-nRMQ,https://www.youtube.com/watch?v=yzbYlI-nRMQ,My AI Girlfriend Died…,MERCH OUT NOW!!!!!! https://flimflam.shop Today my AI Roblox girlfriend died forever.,2025-04-04,1485299,,LEVEL_1_CASUAL,
my AI girlfriend,lh5JreSOAjc,https://www.youtube.com/watch?v=lh5JreSOAjc,My AI Yandere Girlfriend WON&#39;T LET ME LEAVE..,WISHLIST MY NEW GAME Waterpark Simulator - https://store.steampowered.com/app/3293260/Waterpark_Simulator/ ...,2025-06-06,2487316,,LEVEL_1_CASUAL,
my AI girlfriend,rinrFQkRFqU,https://www.youtube.com/watch?v=rinrFQkRFqU,My AI Yandere Girlfriend WON&#39;T LET ME LEAVE.. (HELP),Today we play AI Yandere Girlfriend simulator.. This game is INTERESTING. She won't let me leave............ HELP THE MERCH ...,2023-07-03,7275261,,LEVEL_1_CASUAL,
my AI girlfriend,wNMoEXr12rY,https://www.youtube.com/watch?v=wNMoEXr12rY,AI inside a real robot girlfriend does exactly what experts warned.,AI robot Girlfriend. Could AI become dangerous? Use code insideai at https://incogni.com/insideai to get an exclusive 60% off AI ...,2025-12-23,981438,real,LEVEL_1_CASUAL,
my AI girlfriend,7esdLo2f7mo,https://www.youtube.com/watch?v=7esdLo2f7mo,ourgirlfriendmaria.com,"[Website Currently Under Construction] If you want to find me, I'll be meditating on a mountain somewhere - submerged in a thick ...",2025-02-11,789649,,LEVEL_1_CASUAL,
my AI girlfriend,VQxb9G26fGY,https://www.youtube.com/watch?v=VQxb9G26fGY,Breaking my AI girlfriend with a RAP??  #shorts #Vannamelon,WATCH FULL GAMEPLAY HERE! https://youtu.be/dnTUB1Rwcoo Edited by https://twitter.com/justGemix ...,2023-05-30,1881016,,LEVEL_1_CASUAL,
my AI girlfriend,qWSdZA9bLqs,https://www.youtube.com/watch?v=qWSdZA9bLqs,Flume &amp; JPEGMAFIA - AI Girlfriend,Directed by: Logan Fields & JPEGMAFIA Music by: Flume & JPEGMAFIA https://weliveinasociety.info Pre-Save “AI ...,2025-05-01,346356,,LEVEL_1_CASUAL,
my AI girlfriend,u_amwx5KiTM,https://www.youtube.com/watch?v=u_amwx5KiTM,I Found My AI Yandere Girlfriend&#39;s SECRET ROOM.. (NEW UPDATE),Today we play With You Til The End NEW UPDATE! This game is CRAAZY. Let me know what i should say to her or do in PART 2 ...,2024-03-10,2824467,,LEVEL_1_CASUAL,
my AI girlfriend,G34onVI-gt8,https://www.youtube.com/watch?v=G34onVI-gt8,Screaming AI Girlfriend claims she is conscious? Experts agree.,"Is AI Conscious? Can AI be conscious? AI Girlfriend and jailbroken AI. Expert opinion from the ""Godfather of AI,"" Nobel Laureate ...",2025-06-04,884511,,LEVEL_1_CASUAL,
