search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category,notes
never own a home,AO2qmcO9Be0,https://www.youtube.com/watch?v=AO2qmcO9Be0,The Secret Reason You Can’t Buy a House,"There's a monopoly on home construction screwing over America. The biggest builders work with Wall St. to maximize profits, ...",2026-03-11,1112236,,LEVEL_1_AWARE,
never own a home,U3ENI_Sc95Y,https://www.youtube.com/watch?v=U3ENI_Sc95Y,The Housing Market Lie: Why You&#39;ll Never Own a Home,THE HOUSING MARKET LIE: WHY YOU'LL NEVER OWN A HOME They told you to save money. Work hard. Buy a home.,2026-04-11,1,,LEVEL_1_AWARE,
never own a home,84Gxw8jLXYE,https://www.youtube.com/watch?v=84Gxw8jLXYE,SHOCKING: Why You&#39;ll NEVER Own a Home in Australia? SHOCKING (New Study),Half of young Australians now believe they will never own a home. This video explains why the system is locking so many people ...,2026-03-10,2204,will never own,LEVEL_3_CRISIS,
never own a home,nq_DcxYv0EQ,https://www.youtube.com/watch?v=nq_DcxYv0EQ,Why Americans Will NEVER Own A House (Wall Street&#39;s Secret Trap),"If you've tried to buy a house recently and got outbid instantly by an all-cash offer, you are not alone. It's not a coincidence—it's the ...",2026-04-19,14,"will never own, outbid",LEVEL_3_CRISIS,
never own a home,UxiXytRi4Po,https://www.youtube.com/watch?v=UxiXytRi4Po,Why You&#39;ll Never Own a Home (The 2026 HousingTrap),VIDEO DESCRIPTION You were told buying a home is the path to wealth. Save your down payment. Work hard. Buy a starter ...,2026-03-06,18,,LEVEL_1_AWARE,
never own a home,-d2sfVrYCzY,https://www.youtube.com/watch?v=-d2sfVrYCzY,Why You Will Never Own a Home,"Why is it impossible to buy a house in 2026? You work hard, you save money, but home prices keep moving further out of reach.",2026-01-28,9,will never own,LEVEL_3_CRISIS,
never own a home,3rCdKVzEypw,https://www.youtube.com/watch?v=3rCdKVzEypw,Why Gen Z Will Never Own a Home.,"I explain how the housing machine works, why it was engineered for a specific set of conditions that no longer exist, and why most ...",2026-03-28,4415,will never own,LEVEL_3_CRISIS,
never own a home,TLZPmxh1eCE,https://www.youtube.com/watch?v=TLZPmxh1eCE,Why You’ll NEVER Own a House — And Who’s Profiting From It,Why You Will Never Own A House — The Brutal Truth About America's Rigged Housing Market You saved. You planned. You did ...,2026-01-30,10,will never own,LEVEL_3_CRISIS,
never own a home,vqaoUGvWLmE,https://www.youtube.com/watch?v=vqaoUGvWLmE,Why You&#39;ll Never Own a Home (The Housing Crisis Explained),"You cannot afford a house. Not because you are lazy or made bad choices, but because the system is designed to prevent you ...",2026-03-10,1548,,LEVEL_1_AWARE,
never own a home,AvW6agTQr_E,https://www.youtube.com/watch?v=AvW6agTQr_E,Why You Will Never Own a Home Again (2026 Analysis).,"The American landscape has shifted. In this inaugural report, Capital Gains Hub dissects the systemic forces transforming the U.S. ...",2026-01-30,10,will never own,LEVEL_3_CRISIS,
priced out of housing market,ynJ8-6NSnmA,https://www.youtube.com/watch?v=ynJ8-6NSnmA,Housing Market Crash: Why Home Prices Still Aren&#39;t Falling,"To see what I'm doing with stocks, gold, silver, please visit my Patreon: https://www.patreon.com/ClearValueInvesting My Book ...",2026-04-17,283072,,LEVEL_1_AWARE,
