search_term,video_id,url,title,description_snippet,published_date,view_count,crisis_keywords,category,notes
never own a home,bqdPtjxzQaE,https://www.youtube.com/watch?v=bqdPtjxzQaE,Why Nobody Can Afford a Home Anymore,"Ever wondered why buying a home today feels impossible, even if you earn a decent salary? Why your parents bought houses ...",2025-10-26,408695,,LEVEL_1_AWARE,
never own a home,dIDyidwcBdg,https://www.youtube.com/watch?v=dIDyidwcBdg,why you should never own a home ( the harsh reality of gen Z),"They told us that owning a home was the dream — the symbol of success, stability, and “making it.” For Gen Z, it's not about ...",2025-10-27,1721,,LEVEL_1_AWARE,
never own a home,1FHLY3GjPlU,https://www.youtube.com/watch?v=1FHLY3GjPlU,You Will Never Own a Home - The &quot;Privacy&quot; Trap,"You Will Never Own a Home - The ""Privacy"" Trap You did the math. You saved the deposit. You played by the rules. But the house ...",2025-12-25,1669,will never own,LEVEL_3_CRISIS,
never own a home,IybgT9Ju8dA,https://www.youtube.com/watch?v=IybgT9Ju8dA,Why You Will Never Own a Home in Your Lifetime ?,Why You Will Never Own a Home in Your Lifetime ? You did everything right. Got the degree. Landed the job. Saved every penny.,2025-12-07,133,will never own,LEVEL_3_CRISIS,
never own a home,22-uWzmPVPU,https://www.youtube.com/watch?v=22-uWzmPVPU,Why YOU will NEVER OWN a HOME in 3 minutes,Why YOU will NEVER OWN a Home Sources- https://cleveroffers.com/research/gen-z-homeownership-rate/ ...,2025-11-29,1336,will never own,LEVEL_3_CRISIS,
never own a home,GrF1MDQ-T0g,https://www.youtube.com/watch?v=GrF1MDQ-T0g,The Housing Market Scam: Why You Will Never Own a Home 🏠📉,The American Dream is dead. The Housing Market Scam: Why You Will Never Own a Home Your grandpa bought a ...,2025-11-27,44,"will never own, dream is dead",LEVEL_3_CRISIS,
never own a home,MWntBi_3x5Q,https://www.youtube.com/watch?v=MWntBi_3x5Q,The Property Tax Trap (Part 1): You Never Really Own Your Home.,"Buy me a coffee https://coff.ee/offendedoutcast Your home was supposed to be safety, but property tax turned it into a bill you ...",2025-12-04,5058,,LEVEL_1_AWARE,
never own a home,gIeeFtiqkd4,https://www.youtube.com/watch?v=gIeeFtiqkd4,You Will Never Own a Home in 2026. Here is Why.,"""The American Dream is dead. By 2026, owning a home will be mathematically impossible for 99% of people. Here is the data ...",2025-12-13,413,"will never own, dream is dead",LEVEL_3_CRISIS,
never own a home,otGZVYY3ELY,https://www.youtube.com/watch?v=otGZVYY3ELY,Gen Z Was Never MEANT To Own A Home...,"The home ownership crisis runs deeper than most people realize, especially for Gen Z. Housing prices have skyrocketed, and ...",2026-01-03,15108,,LEVEL_1_AWARE,
never own a home,QNYnF-jB6yI,https://www.youtube.com/watch?v=QNYnF-jB6yI,MILLIONS of Americans Will NEVER Own a Home – The Truth Exposed,"Why are millions of Americans unable to own a home? In this eye-opening video, we dive deep into the truth behind the housing ...",2025-10-13,290,will never own,LEVEL_3_CRISIS,
never own a home,BdN7wVBgd6Y,https://www.youtube.com/watch?v=BdN7wVBgd6Y,"YOU WILL NEVER OWN A HOME, AMERICANS HAVE LOST HOPE, THEY ILL EVER BE ABLE TO AFFORD TO BUY A HOMR","In this economic/financial news report we discuss the American dream, or in some cases, nightmare of homeownership, buying a ...",2025-12-07,4078,will never own,LEVEL_3_CRISIS,
never own a home,ZNQX_Oadz9k,https://www.youtube.com/watch?v=ZNQX_Oadz9k,You Will Never Own A Home | Vaush Clip,"Vaush is a based American leftist streamer. More specifically, Vaush is a Libertarian Socialist who advocates for Market Socialism.",2025-11-22,14582,will never own,LEVEL_3_CRISIS,
never own a home,g8OnYrlEmck,https://www.youtube.com/watch?v=g8OnYrlEmck,Your Degree Is Why You&#39;ll Never Own a Home.,"Housing #System #Generation The narrative begins by contrasting the economic realities of two different eras, highlighting a ...",2025-10-28,125,,LEVEL_1_AWARE,
never own a home,CPYWx0Au6M8,https://www.youtube.com/watch?v=CPYWx0Au6M8,Why You’ll Never Own a Home (and That’s the Plan),"The American Dream of homeownership is a rigged game designed to keep you in a cycle of perpetual rent, and this is how the ...",2025-11-01,2696,,LEVEL_1_AWARE,
never own a home,q2qQsECAQ9o,https://www.youtube.com/watch?v=q2qQsECAQ9o,Why You Will Never Own a Home - And Why You Shouldn&#39;t,"Why You Will Never Own a Home - And Why You Shouldn't Why has the ""American Dream"" of homeownership mutated into a ...",2025-12-26,704,will never own,LEVEL_3_CRISIS,
never own a home,UB26R_5KFF4,https://www.youtube.com/watch?v=UB26R_5KFF4,Why You Will Never Own a Home - It’s Not An Accident,"Why You Can't Buy a House in 2025 - It's Not Just Inflation Does it feel like the finish line keeps moving? You save, you work ...",2025-12-20,1771,will never own,LEVEL_3_CRISIS,
